evidence_block,grain,item,item_2,item_3,rank_label,rank_value,customer_count,address_count,active_address_count,inactive_address_count,order_count,line_count,total_order_value,avg_order_value,shipping_cost,country_count,share_pct,secondary_value,notes
top_customer_address_value,customer,Jim Lombard,1784,,customer_value_rank,1266.0,1,2,1,1,2,2,16.16,8.08,11.9,2.0,0.0214,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Shae Leser,116,,customer_value_rank,1267.0,1,1,1,0,2,2,16.15,8.075,7.4,1.0,0.0214,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Edan Martygin,1603,,customer_value_rank,1268.0,1,1,1,0,1,1,16.13,16.13,24.5,1.0,0.0214,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Joly Peeters,1885,,customer_value_rank,1269.0,1,1,1,0,1,1,16.05,16.05,24.5,1.0,0.0213,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Fancy Hazart,1387,,customer_value_rank,1270.0,1,1,1,0,1,1,15.96,15.96,5.9,1.0,0.0212,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sigfried Mansel,413,,customer_value_rank,1271.0,1,1,1,0,1,1,15.96,15.96,11.9,1.0,0.0212,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Onfroi Oakenfield,409,,customer_value_rank,1272.0,1,1,1,0,1,1,15.88,15.88,5.9,1.0,0.021,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Caldwell Wakley,1822,,customer_value_rank,1273.0,1,2,2,0,1,1,15.87,15.87,8.9,2.0,0.021,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Licha Broadwell,253,,customer_value_rank,1274.0,1,1,1,0,1,1,15.84,15.84,24.5,1.0,0.021,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Appolonia Czyz,692,,customer_value_rank,1275.0,1,1,1,0,3,3,15.82,5.2733,8.9,1.0,0.021,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Malina Johnson,887,,customer_value_rank,1276.0,1,2,1,1,2,2,15.8,7.9,24.5,2.0,0.0209,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Renado Sherrington,68,,customer_value_rank,1277.0,1,2,2,0,1,1,15.78,15.78,24.5,2.0,0.0209,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Talbert Vedenyakin,363,,customer_value_rank,1278.0,1,1,1,0,1,1,15.76,15.76,8.9,1.0,0.0209,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Carling Syers,1438,,customer_value_rank,1279.0,1,2,2,0,2,2,15.75,7.875,8.9,2.0,0.0209,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Alysa Crombleholme,155,,customer_value_rank,1280.0,1,1,1,0,1,1,15.75,15.75,11.9,1.0,0.0209,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Pattie Blues,378,,customer_value_rank,1281.0,1,1,1,0,1,1,15.75,15.75,5.9,1.0,0.0209,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Janie Caulwell,1829,,customer_value_rank,1282.0,1,1,1,0,2,2,15.71,7.855,7.4,1.0,0.0208,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gil Perfili,401,,customer_value_rank,1283.0,1,3,2,1,4,4,15.7,3.925,12.8,3.0,0.0208,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lek Perryman,892,,customer_value_rank,1284.0,1,1,1,0,1,1,15.7,15.7,24.5,1.0,0.0208,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Laurice Causon,1101,,customer_value_rank,1285.0,1,1,1,0,2,2,15.66,7.83,8.9,1.0,0.0208,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sarene McLurg,797,,customer_value_rank,1286.0,1,1,1,0,2,2,15.63,7.815,10.4,1.0,0.0207,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ely Carlan,1110,,customer_value_rank,1287.0,1,1,1,0,1,1,15.62,15.62,24.5,1.0,0.0207,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aland Sineath,1748,,customer_value_rank,1288.0,1,1,1,0,1,1,15.6,15.6,24.5,1.0,0.0207,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Emerson Crosi,136,,customer_value_rank,1289.0,1,1,1,0,2,2,15.57,7.785,5.9,1.0,0.0206,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Salim McCreery,1388,,customer_value_rank,1290.0,1,1,1,0,2,2,15.54,7.77,10.4,1.0,0.0206,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Luciano McAviy,969,,customer_value_rank,1291.0,1,1,1,0,3,3,15.54,5.18,9.9,1.0,0.0206,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Celia Britcher,1596,,customer_value_rank,1292.0,1,2,2,0,2,2,15.52,7.76,15.2,2.0,0.0206,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Joletta Boatwright,1774,,customer_value_rank,1293.0,1,3,2,1,2,2,15.52,7.76,16.7,3.0,0.0206,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aristotle Syder,1281,,customer_value_rank,1294.0,1,3,2,1,1,1,15.49,15.49,11.9,3.0,0.0205,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Garold Kobisch,53,,customer_value_rank,1295.0,1,2,1,1,2,2,15.47,7.735,15.2,2.0,0.0205,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Betteann Loddy,1235,,customer_value_rank,1296.0,1,1,1,0,2,2,15.45,7.725,24.5,1.0,0.0205,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aylmar Lathbury,1764,,customer_value_rank,1297.0,1,2,2,0,2,2,15.41,7.705,18.2,2.0,0.0204,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Robinson Renfrew,1073,,customer_value_rank,1298.0,1,2,2,0,2,2,15.4,7.7,8.9,2.0,0.0204,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Oates Gosz,395,,customer_value_rank,1299.0,1,1,1,0,1,1,15.27,15.27,11.9,1.0,0.0202,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lanni Wilman,1781,,customer_value_rank,1300.0,1,1,1,0,1,1,15.17,15.17,5.9,1.0,0.0201,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sosanna Hubane,296,,customer_value_rank,1301.0,1,1,1,0,1,1,15.14,15.14,8.9,1.0,0.0201,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kris Soot,1013,,customer_value_rank,1302.0,1,1,1,0,2,2,15.12,7.56,15.2,1.0,0.02,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Rich Kirsz,4,,customer_value_rank,1303.0,1,1,1,0,1,1,15.08,15.08,5.9,1.0,0.02,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Elva Shearme,1002,,customer_value_rank,1304.0,1,1,1,0,2,2,15.04,7.52,11.9,1.0,0.0199,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Dulcinea Polak,942,,customer_value_rank,1305.0,1,1,1,0,1,1,15.0,15.0,5.9,1.0,0.0199,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Wat Probart,602,,customer_value_rank,1306.0,1,1,1,0,1,1,14.92,14.92,5.9,1.0,0.0198,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Elsey Tresvina,418,,customer_value_rank,1307.0,1,3,3,0,3,3,14.9,4.9667,18.3,3.0,0.0197,3.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Gerti Elphee,1420,,customer_value_rank,1308.0,1,1,1,0,1,1,14.9,14.9,24.5,1.0,0.0197,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Danit Darbyshire,429,,customer_value_rank,1309.0,1,3,2,1,1,1,14.89,14.89,11.9,2.0,0.0197,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Carly Whiskerd,105,,customer_value_rank,1310.0,1,1,1,0,1,1,14.88,14.88,8.9,1.0,0.0197,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ardeen Greenstreet,279,,customer_value_rank,1311.0,1,1,1,0,1,1,14.79,14.79,24.5,1.0,0.0196,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Coretta Dublin,98,,customer_value_rank,1312.0,1,2,2,0,1,1,14.79,14.79,5.9,2.0,0.0196,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mycah Sprull,1169,,customer_value_rank,1313.0,1,1,1,0,1,1,14.79,14.79,24.5,1.0,0.0196,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Benjie Cardnell,346,,customer_value_rank,1314.0,1,1,1,0,1,1,14.77,14.77,8.9,1.0,0.0196,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Alissa Oakhill,1512,,customer_value_rank,1315.0,1,1,1,0,1,1,14.69,14.69,5.9,1.0,0.0195,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Mag Eble,1107,,customer_value_rank,1316.0,1,2,1,1,3,3,14.68,4.8933,8.9,1.0,0.0195,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Shoshanna Simioli,913,,customer_value_rank,1317.0,1,3,2,1,1,1,14.67,14.67,11.9,2.0,0.0194,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Arabelle Pillinger,859,,customer_value_rank,1318.0,1,1,1,0,1,1,14.56,14.56,8.9,1.0,0.0193,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Johnette Entwistle,117,,customer_value_rank,1319.0,1,1,1,0,1,1,14.55,14.55,11.9,1.0,0.0193,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Tann Booy,1509,,customer_value_rank,1320.0,1,1,1,0,2,2,14.55,7.275,16.7,1.0,0.0193,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Aguistin Trounce,328,,customer_value_rank,1321.0,1,1,1,0,1,1,14.53,14.53,5.9,1.0,0.0193,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Chase Supple,1333,,customer_value_rank,1322.0,1,1,1,0,2,2,14.52,7.26,16.7,1.0,0.0192,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Corinne Chimienti,71,,customer_value_rank,1323.0,1,3,3,0,1,1,14.52,14.52,11.9,3.0,0.0192,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Hermia Donnelly,709,,customer_value_rank,1324.0,1,2,2,0,1,1,14.47,14.47,11.9,2.0,0.0192,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Randall Gilcrist,76,,customer_value_rank,1325.0,1,1,1,0,2,2,14.44,7.22,8.9,1.0,0.0191,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Agnes Curwen,1219,,customer_value_rank,1326.0,1,1,1,0,1,1,14.42,14.42,5.9,1.0,0.0191,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Baxter Flaonier,1249,,customer_value_rank,1327.0,1,2,2,0,2,2,14.33,7.165,16.7,2.0,0.019,2.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Kenon Weeden,1282,,customer_value_rank,1328.0,1,1,1,0,1,1,14.22,14.22,5.9,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Laetitia Cliburn,1595,,customer_value_rank,1329.0,1,1,1,0,1,1,14.21,14.21,8.9,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Lucie Bartlam,171,,customer_value_rank,1330.0,1,1,1,0,1,1,14.21,14.21,24.5,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Flore Fateley,811,,customer_value_rank,1331.0,1,1,1,0,1,1,14.2,14.2,11.9,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Ricki Izhakov,1540,,customer_value_rank,1332.0,1,2,2,0,1,1,14.19,14.19,8.9,2.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Trudie Clash,1103,,customer_value_rank,1333.0,1,1,1,0,1,1,14.19,14.19,11.9,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Benedicto Haddinton,840,,customer_value_rank,1334.0,1,1,1,0,1,1,14.18,14.18,24.5,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Constance Raeburn,186,,customer_value_rank,1335.0,1,1,1,0,1,1,14.18,14.18,24.5,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jaime Chadburn,1517,,customer_value_rank,1336.0,1,1,1,0,2,2,14.17,7.085,11.9,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jim Pinwill,1112,,customer_value_rank,1337.0,1,1,1,0,1,1,14.16,14.16,5.9,1.0,0.0188,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Sigismondo MacDermott,1488,,customer_value_rank,1338.0,1,1,1,0,1,1,14.11,14.11,11.9,1.0,0.0187,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Yance Basini-Gazzi,428,,customer_value_rank,1339.0,1,1,1,0,1,1,14.11,14.11,24.5,1.0,0.0187,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Octavius Cussen,1432,,customer_value_rank,1340.0,1,2,2,0,1,1,14.08,14.08,24.5,2.0,0.0187,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Cart Kettleson,1865,,customer_value_rank,1341.0,1,3,2,1,1,1,14.06,14.06,5.9,3.0,0.0186,1.0,Customer-level address and order-value evidence for top or mismatched customers.
top_customer_address_value,customer,Jillene Aldwich,1408,,customer_value_rank,1342.0,1,1,1,0,2,2,14.04,7.02,8.9,1.0,0.0186,1.0,Customer-level address and order-value evidence for top or mismatched customers.
